Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
7994,AT-2018-376557,01/03/2025,02/03/2025,Same Day,AT-10005,Jonas Mayer,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-TA-75421970,Furniture,Tables,Lake Constance Table,927.33
7995,AT-2016-724043,18/10/2025,22/10/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-ST-72953973,Office Supplies,Storage,Vorarlberg Storage Box,1819.06
7996,AT-2017-741839,08/03/2025,09/03/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-LA-65752608,Technology,Laptops,MontafonBook Pro,232.99
7997,AT-2016-554589,22/05/2025,24/05/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Bürs,Vorarlberg,6706,Vorarlberg,FUR-CH-59246968,Furniture,Chairs,Alpine Comfort Chair,392.89
7998,AT-2016-459783,24/02/2025,02/03/2025,Second Class,AT-10005,Jonas Mayer,Consumer,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-AC-47335144,Technology,Accessories,Bregenzer Mouse,1663.44
7999,AT-2017-628551,04/02/2025,09/02/2025,First Class,AT-10006,Lea Winkler,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-AR-54655878,Office Supplies,Art,Montafon Art Set,1690.63
8000,AT-2018-822766,01/05/2025,07/05/2025,Same Day,AT-10007,Paul Steiner,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-PA-98518731,Office Supplies,Paper,Vorarlberg Copy Paper,1773.41
8001,AT-2024-354167,04/04/2025,07/04/2025,Same Day,AT-10000,Anna Müller,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-AP-52526602,Office Supplies,Appliances,Vorarlberg Desk Lamp,769.13
8002,AT-2020-196932,14/10/2025,20/10/2025,Same Day,AT-10004,Laura Huber,Corporate,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-62167245,Technology,Tablets,Bodensee Tab,1911.21
8003,AT-2023-471313,19/06/2025,23/06/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-ST-28745477,Office Supplies,Storage,Vorarlberg Storage Box,1034.7
8004,AT-2022-917747,08/10/2025,09/10/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,FUR-TA-63637379,Furniture,Tables,Lake Constance Table,267.61
8005,AT-2020-813020,28/07/2025,03/08/2025,First Class,AT-10006,Lea Winkler,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-AR-72162752,Office Supplies,Art,Montafon Art Set,782.65
8006,AT-2025-116753,03/12/2025,09/12/2025,Standard Class,AT-10001,Lukas Hofer,Consumer,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-AR-25517557,Office Supplies,Art,Montafon Art Set,161.6
8007,AT-2021-389358,01/05/2025,08/05/2025,Standard Class,AT-10004,Laura Huber,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,TEC-TA-90735037,Technology,Tablets,Bodensee Tab,82.18
8008,AT-2020-666016,31/12/2025,05/01/2026,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-LA-74566808,Office Supplies,Labels,Austrian Address Labels,1930.66
8009,AT-2020-764718,01/10/2025,06/10/2025,Second Class,AT-10001,Lukas Hofer,Home Office,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-BI-43388483,Office Supplies,Binders,BinderPro 2026,1871.22
8010,AT-2018-633752,11/04/2025,16/04/2025,Same Day,AT-10001,Lukas Hofer,Consumer,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,TEC-AC-28035441,Technology,Accessories,Bregenzer Mouse,1317.07
8011,AT-2023-256544,26/07/2025,29/07/2025,First Class,AT-10006,Lea Winkler,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,OFF-LA-66079794,Office Supplies,Labels,Austrian Address Labels,1175.02
8012,AT-2017-748811,19/05/2025,26/05/2025,Second Class,AT-10003,Maximilian Bauer,Corporate,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-AP-26788082,Office Supplies,Appliances,Vorarlberg Desk Lamp,1568.37
8013,AT-2022-461727,19/03/2025,26/03/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,FUR-BO-16909429,Furniture,Bookcases,Vorarlberg Oak Bookcase,878.95
8014,AT-2018-265089,30/06/2025,07/07/2025,Same Day,AT-10007,Paul Steiner,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,FUR-TA-24814481,Furniture,Tables,Lake Constance Table,1960.6
8015,AT-2025-327758,24/05/2025,30/05/2025,Standard Class,AT-10001,Lukas Hofer,Corporate,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-BI-85885273,Office Supplies,Binders,BinderPro 2026,1414.39
8016,AT-2020-835373,03/06/2025,05/06/2025,Same Day,AT-10006,Lea Winkler,Consumer,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-LA-61018392,Technology,Laptops,MontafonBook Pro,1340.04
8017,AT-2017-592541,12/07/2025,13/07/2025,Second Class,AT-10005,Jonas Mayer,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-BI-72810151,Office Supplies,Binders,BinderPro 2026,656.28
8018,AT-2017-282056,12/08/2025,19/08/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-AC-90555765,Technology,Accessories,Bregenzer Mouse,1637.8
8019,AT-2019-148833,04/02/2025,06/02/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-AR-74595762,Office Supplies,Art,Montafon Art Set,1102.7
8020,AT-2015-256742,06/07/2025,11/07/2025,Same Day,AT-10004,Laura Huber,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-PA-56387551,Office Supplies,Paper,Vorarlberg Copy Paper,1957.18
8021,AT-2023-626959,26/09/2025,28/09/2025,Second Class,AT-10005,Jonas Mayer,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-ST-14818808,Office Supplies,Storage,Vorarlberg Storage Box,1528.98
8022,AT-2023-642592,28/06/2025,04/07/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,OFF-AP-87740910,Office Supplies,Appliances,Vorarlberg Desk Lamp,122.55
8023,AT-2024-837332,23/10/2025,25/10/2025,Standard Class,AT-10001,Lukas Hofer,Corporate,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,OFF-AR-99477106,Office Supplies,Art,Montafon Art Set,820.75
8024,AT-2017-896517,30/01/2025,01/02/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-41469689,Technology,Tablets,Bodensee Tab,554.13
8025,AT-2017-417660,25/12/2025,29/12/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Egg,Vorarlberg,6863,Vorarlberg,OFF-LA-30266349,Office Supplies,Labels,Austrian Address Labels,1990.89
8026,AT-2017-371235,17/11/2025,20/11/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-TA-85651505,Technology,Tablets,Bodensee Tab,1677.12
8027,AT-2023-239880,29/12/2025,01/01/2026,Second Class,AT-10002,Sophie Gruber,Consumer,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-ST-13577077,Office Supplies,Storage,Vorarlberg Storage Box,304.65
8028,AT-2018-167867,28/12/2025,01/01/2026,First Class,AT-10004,Laura Huber,Consumer,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-PH-51097951,Technology,Phones,AlpenPhone X1,1106.97
8029,AT-2020-264837,11/01/2025,18/01/2025,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-AC-54520261,Technology,Accessories,Bregenzer Mouse,732.16
8030,AT-2022-889411,29/04/2025,05/05/2025,Same Day,AT-10009,Felix Berger,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-PH-42133778,Technology,Phones,AlpenPhone X1,1694.7
8031,AT-2025-206242,10/04/2025,14/04/2025,Second Class,AT-10009,Felix Berger,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-TA-17718874,Technology,Tablets,Bodensee Tab,795.56
8032,AT-2018-299069,12/11/2025,15/11/2025,First Class,AT-10001,Lukas Hofer,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,FUR-BO-67767924,Furniture,Bookcases,Vorarlberg Oak Bookcase,809.4
8033,AT-2025-154496,08/05/2025,12/05/2025,Same Day,AT-10006,Lea Winkler,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-PA-87462887,Office Supplies,Paper,Vorarlberg Copy Paper,235.5
8034,AT-2018-517425,31/05/2025,02/06/2025,Second Class,AT-10000,Anna Müller,Home Office,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-PH-27194053,Technology,Phones,AlpenPhone X1,1411.85
8035,AT-2021-395944,02/08/2025,05/08/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-LA-21288701,Technology,Laptops,MontafonBook Pro,336.55
8036,AT-2024-305274,24/01/2025,25/01/2025,Standard Class,AT-10006,Lea Winkler,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,FUR-CH-73389930,Furniture,Chairs,Alpine Comfort Chair,1154.12
8037,AT-2015-945830,03/10/2025,10/10/2025,Standard Class,AT-10002,Sophie Gruber,Consumer,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-BI-44411311,Office Supplies,Binders,BinderPro 2026,677.72
8038,AT-2016-166872,24/04/2025,26/04/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-AP-40307540,Office Supplies,Appliances,Vorarlberg Desk Lamp,1240.98
8039,AT-2023-854263,26/05/2025,27/05/2025,Standard Class,AT-10004,Laura Huber,Home Office,Austria,Egg,Vorarlberg,6863,Vorarlberg,FUR-CH-57377425,Furniture,Chairs,Alpine Comfort Chair,274.17
8040,AT-2020-376091,16/02/2025,18/02/2025,Standard Class,AT-10000,Anna Müller,Home Office,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-LA-44885385,Office Supplies,Labels,Austrian Address Labels,108.59
8041,AT-2024-592265,28/04/2025,04/05/2025,First Class,AT-10001,Lukas Hofer,Home Office,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,OFF-BI-28271706,Office Supplies,Binders,BinderPro 2026,773.78
8042,AT-2023-135174,23/09/2025,26/09/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-ST-38965738,Office Supplies,Storage,Vorarlberg Storage Box,530.37
8043,AT-2016-426535,06/08/2025,13/08/2025,First Class,AT-10004,Laura Huber,Home Office,Austria,Hard,Vorarlberg,6971,Vorarlberg,OFF-PA-95337475,Office Supplies,Paper,Vorarlberg Copy Paper,1116.22
8044,AT-2023-363637,13/10/2025,14/10/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Schruns,Vorarlberg,6780,Vorarlberg,TEC-AC-19956236,Technology,Accessories,Bregenzer Mouse,208.38
8045,AT-2021-525645,03/06/2025,09/06/2025,Second Class,AT-10003,Maximilian Bauer,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-LA-87812824,Technology,Laptops,MontafonBook Pro,84.74
8046,AT-2022-130264,07/02/2025,08/02/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,OFF-ST-14183830,Office Supplies,Storage,Vorarlberg Storage Box,811.38
8047,AT-2019-724642,28/06/2025,02/07/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-AP-14721061,Office Supplies,Appliances,Vorarlberg Desk Lamp,1145.16
8048,AT-2025-107942,18/10/2025,22/10/2025,Same Day,AT-10009,Felix Berger,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-BO-47336212,Furniture,Bookcases,Vorarlberg Oak Bookcase,1463.53
8049,AT-2018-440335,18/11/2025,23/11/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-AP-55329339,Office Supplies,Appliances,Vorarlberg Desk Lamp,626.19
8050,AT-2022-529469,24/05/2025,31/05/2025,Standard Class,AT-10000,Anna Müller,Home Office,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-TA-75292736,Furniture,Tables,Lake Constance Table,388.14
8051,AT-2015-186441,28/11/2025,04/12/2025,Same Day,AT-10003,Maximilian Bauer,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-AC-42223822,Technology,Accessories,Bregenzer Mouse,662.51
8052,AT-2024-253791,01/07/2025,06/07/2025,Second Class,AT-10001,Lukas Hofer,Consumer,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-PA-72390823,Office Supplies,Paper,Vorarlberg Copy Paper,1835.34
8053,AT-2020-533111,03/12/2025,07/12/2025,Second Class,AT-10007,Paul Steiner,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-11276981,Technology,Tablets,Bodensee Tab,1026.53
8054,AT-2020-162294,22/07/2025,24/07/2025,Standard Class,AT-10004,Laura Huber,Corporate,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,FUR-CH-23931498,Furniture,Chairs,Alpine Comfort Chair,1294.97
8055,AT-2021-481727,07/05/2025,08/05/2025,First Class,AT-10004,Laura Huber,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-LA-89239913,Office Supplies,Labels,Austrian Address Labels,1358.11
8056,AT-2018-717727,11/11/2025,15/11/2025,First Class,AT-10000,Anna Müller,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,TEC-PH-61956717,Technology,Phones,AlpenPhone X1,1459.26
8057,AT-2019-518757,26/11/2025,02/12/2025,Standard Class,AT-10009,Felix Berger,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-PA-20878073,Office Supplies,Paper,Vorarlberg Copy Paper,959.51
8058,AT-2024-666386,18/10/2025,19/10/2025,Standard Class,AT-10009,Felix Berger,Consumer,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-PA-86952075,Office Supplies,Paper,Vorarlberg Copy Paper,1170.46
8059,AT-2020-804721,07/03/2025,11/03/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-ST-91979626,Office Supplies,Storage,Vorarlberg Storage Box,508.23
8060,AT-2024-372226,16/09/2025,21/09/2025,Second Class,AT-10007,Paul Steiner,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-AR-81286851,Office Supplies,Art,Montafon Art Set,309.32
8061,AT-2018-407902,21/01/2025,23/01/2025,First Class,AT-10005,Jonas Mayer,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-ST-54699256,Office Supplies,Storage,Vorarlberg Storage Box,197.12
8062,AT-2016-152422,23/10/2025,28/10/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-AP-79294709,Office Supplies,Appliances,Vorarlberg Desk Lamp,1401.38
8063,AT-2015-710433,18/06/2025,24/06/2025,Standard Class,AT-10004,Laura Huber,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-AR-21115541,Office Supplies,Art,Montafon Art Set,1641.79
8064,AT-2019-826397,31/01/2025,02/02/2025,Second Class,AT-10008,Mia Fuchs,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-AR-62786122,Office Supplies,Art,Montafon Art Set,810.16
8065,AT-2023-583535,16/04/2025,19/04/2025,First Class,AT-10004,Laura Huber,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-ST-52687223,Office Supplies,Storage,Vorarlberg Storage Box,1362.33
8066,AT-2020-894060,16/01/2025,23/01/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-AC-46085425,Technology,Accessories,Bregenzer Mouse,1329.53
8067,AT-2023-801497,19/02/2025,20/02/2025,Same Day,AT-10005,Jonas Mayer,Consumer,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-AP-95392782,Office Supplies,Appliances,Vorarlberg Desk Lamp,1786.93
8068,AT-2017-133901,26/03/2025,28/03/2025,Second Class,AT-10002,Sophie Gruber,Consumer,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-TA-33950781,Furniture,Tables,Lake Constance Table,1661.2
8069,AT-2020-742261,08/07/2025,15/07/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-PH-69327690,Technology,Phones,AlpenPhone X1,52.38
8070,AT-2016-953799,12/02/2025,16/02/2025,Same Day,AT-10009,Felix Berger,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,TEC-AC-23204479,Technology,Accessories,Bregenzer Mouse,556.68
8071,AT-2023-383270,09/07/2025,11/07/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-AC-41290299,Technology,Accessories,Bregenzer Mouse,1078.91
8072,AT-2023-300606,07/02/2025,14/02/2025,Second Class,AT-10005,Jonas Mayer,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,FUR-CH-67783482,Furniture,Chairs,Alpine Comfort Chair,1612.67
8073,AT-2021-335169,01/12/2025,08/12/2025,Second Class,AT-10000,Anna Müller,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-AR-69669677,Office Supplies,Art,Montafon Art Set,927.03
8074,AT-2024-615680,28/03/2025,02/04/2025,Second Class,AT-10003,Maximilian Bauer,Corporate,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,TEC-PH-27965278,Technology,Phones,AlpenPhone X1,667.7
8075,AT-2019-212091,19/01/2025,26/01/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Altach,Vorarlberg,6844,Vorarlberg,FUR-TA-72875347,Furniture,Tables,Lake Constance Table,358.73
8076,AT-2020-649577,24/07/2025,31/07/2025,Standard Class,AT-10007,Paul Steiner,Corporate,Austria,Satteins,Vorarlberg,6822,Vorarlberg,FUR-TA-39790363,Furniture,Tables,Lake Constance Table,1258.67
8077,AT-2024-638614,20/03/2025,21/03/2025,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-LA-84949614,Technology,Laptops,MontafonBook Pro,1218.87
8078,AT-2025-516655,07/05/2025,14/05/2025,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-PH-66508326,Technology,Phones,AlpenPhone X1,442.03
8079,AT-2024-644285,01/01/2025,03/01/2025,Second Class,AT-10001,Lukas Hofer,Home Office,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,TEC-LA-76783481,Technology,Laptops,MontafonBook Pro,1177.36
8080,AT-2021-258163,15/04/2025,17/04/2025,First Class,AT-10000,Anna Müller,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-AC-44264013,Technology,Accessories,Bregenzer Mouse,1671.45
8081,AT-2025-345748,07/11/2025,13/11/2025,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,FUR-TA-18412826,Furniture,Tables,Lake Constance Table,707.05
8082,AT-2017-442857,15/09/2025,16/09/2025,Standard Class,AT-10009,Felix Berger,Consumer,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-AR-24909481,Office Supplies,Art,Montafon Art Set,919.56
8083,AT-2024-483765,17/05/2025,18/05/2025,Standard Class,AT-10007,Paul Steiner,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-BO-45476486,Furniture,Bookcases,Vorarlberg Oak Bookcase,462.25
8084,AT-2020-626918,02/02/2025,06/02/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-BI-41175078,Office Supplies,Binders,BinderPro 2026,1194.53
8085,AT-2023-971084,14/12/2025,20/12/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,OFF-AP-79546892,Office Supplies,Appliances,Vorarlberg Desk Lamp,1544.85
8086,AT-2018-395607,10/08/2025,13/08/2025,First Class,AT-10005,Jonas Mayer,Consumer,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,TEC-PH-76763247,Technology,Phones,AlpenPhone X1,175.27
8087,AT-2025-482998,27/07/2025,31/07/2025,Second Class,AT-10006,Lea Winkler,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-LA-95980783,Technology,Laptops,MontafonBook Pro,715.03
8088,AT-2023-714630,11/04/2025,15/04/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-TA-65954807,Furniture,Tables,Lake Constance Table,101.92
8089,AT-2019-997389,30/06/2025,02/07/2025,Standard Class,AT-10000,Anna Müller,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-LA-75282137,Office Supplies,Labels,Austrian Address Labels,1609.91
8090,AT-2016-545573,26/06/2025,01/07/2025,Same Day,AT-10001,Lukas Hofer,Consumer,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-BI-40396023,Office Supplies,Binders,BinderPro 2026,867.27
8091,AT-2025-691060,22/06/2025,28/06/2025,Standard Class,AT-10009,Felix Berger,Home Office,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,TEC-PH-87057022,Technology,Phones,AlpenPhone X1,1540.21
8092,AT-2016-442877,21/11/2025,28/11/2025,Same Day,AT-10009,Felix Berger,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,FUR-BO-81059495,Furniture,Bookcases,Vorarlberg Oak Bookcase,1545.65
8093,AT-2020-333132,29/09/2025,04/10/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,TEC-LA-14058851,Technology,Laptops,MontafonBook Pro,1769.17
8094,AT-2016-799522,16/01/2025,21/01/2025,First Class,AT-10007,Paul Steiner,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-ST-69430823,Office Supplies,Storage,Vorarlberg Storage Box,1223.81
8095,AT-2021-887011,30/12/2025,06/01/2026,Second Class,AT-10009,Felix Berger,Consumer,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,FUR-CH-57135330,Furniture,Chairs,Alpine Comfort Chair,1913.99
8096,AT-2016-556144,22/04/2025,24/04/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,FUR-CH-90346954,Furniture,Chairs,Alpine Comfort Chair,336.3
8097,AT-2015-455710,14/10/2025,17/10/2025,Second Class,AT-10008,Mia Fuchs,Consumer,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-PH-98448256,Technology,Phones,AlpenPhone X1,1523.07
8098,AT-2019-880808,08/03/2025,12/03/2025,First Class,AT-10000,Anna Müller,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-PA-66102273,Office Supplies,Paper,Vorarlberg Copy Paper,211.7
8099,AT-2019-857858,23/11/2025,28/11/2025,Standard Class,AT-10005,Jonas Mayer,Home Office,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-PH-83474465,Technology,Phones,AlpenPhone X1,1982.95
8100,AT-2015-855397,11/11/2025,17/11/2025,Second Class,AT-10003,Maximilian Bauer,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,OFF-LA-65624227,Office Supplies,Labels,Austrian Address Labels,465.98
8101,AT-2024-534728,27/06/2025,28/06/2025,Standard Class,AT-10009,Felix Berger,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AR-74025886,Office Supplies,Art,Montafon Art Set,1908.07
8102,AT-2015-376224,06/03/2025,11/03/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-ST-37019166,Office Supplies,Storage,Vorarlberg Storage Box,644.27
8103,AT-2021-765990,12/04/2025,18/04/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,FUR-BO-29966441,Furniture,Bookcases,Vorarlberg Oak Bookcase,77.93
8104,AT-2017-764667,04/07/2025,05/07/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-LA-61382034,Technology,Laptops,MontafonBook Pro,1316.74
8105,AT-2020-667465,19/06/2025,26/06/2025,First Class,AT-10002,Sophie Gruber,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-TA-24097626,Technology,Tablets,Bodensee Tab,1031.13
8106,AT-2021-367484,22/01/2025,26/01/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-TA-72185523,Furniture,Tables,Lake Constance Table,1872.78
8107,AT-2022-579042,23/01/2025,30/01/2025,Standard Class,AT-10001,Lukas Hofer,Home Office,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-AP-90200599,Office Supplies,Appliances,Vorarlberg Desk Lamp,931.91
